ID,PRED
93006,0.044861071327971624
55408,0.09229235664061954
87030,0.4616959240061755
157603,0.6808973018890223
2994,0.4743353029064479
17577,0.48635062062581874
82218,0.20389820081963556
106527,0.8073821592989542
17508,0.3029667043662249
178332,0.680140468073539
106797,0.34991425041764496
44460,0.15768713042396157
86878,0.4556271063182313
111603,0.10483140331267606
166149,0.1561083757978337
67655,0.3381214815486562
100989,0.12066584267267678
184342,0.18330699065369147
1252,0.3046676936253522
90512,0.052321093288665486
20120,0.6618801611822427
120574,0.13711363867840018
8893,0.3258909398829943
54017,0.32419258132942874
82309,0.1381330825149931
30028,0.5803135029295099
69597,0.7707163299434319
83971,0.5651072670605901
14260,0.4021793448269436
100678,0.5151077985797888
29732,0.21538883967152653
141677,0.6099263738189967
169623,0.40680980918214366
138729,0.29589781366638374
127703,0.07779140580637726
117385,0.14748709416309702
62321,0.41103286914025
1191,0.09076859628291943
88934,0.4266689351506327
176835,0.056190120055329335
148060,0.10568285382266411
26976,0.2109147567661534
47699,0.12728775902095338
10579,0.08015954576323339
45158,0.07168345672981183
65186,0.14173806113121085
22046,0.02795243564608931
133020,0.24885086844372303
120976,0.5351759937870452
106887,0.028704490268272383
109075,0.3374818049817985
14449,0.16688674269368434
58731,0.24289641271779508
18980,0.20427739597971498
17763,0.7611400084761598
61854,0.5630252271206916
75753,0.3204018384421274
179179,0.48276437990438886
142938,0.4662191757612582
170199,0.1357336588735176
58895,0.21187364433349795
81368,0.48253889240989845
123945,0.04565674549170022
141906,0.15278991419325574
182229,0.5966644905545313
44894,0.20853837204326497
92550,0.49094974348241416
127313,0.47159882322860597
171863,0.13194836120615727
116153,0.05210030296746215
64731,0.08082988186952132
156868,0.2998180610887558
171100,0.3212329167235213
89312,0.24758331383737447
61867,0.08360909529635878
144657,0.3802305850592531
87306,0.5664192404425817
138557,0.09256571787723916
66489,0.7396542338261524
71128,0.12607206677206906
124714,0.16106549022211147
47242,0.34770562449564646
65392,0.19106436534654156
23339,0.14886906211975542
178102,0.2428497048050601
84303,0.09991258120987417
14322,0.04616560550066926
71850,0.6846257623246189
159536,0.5740497969329862
40429,0.72710534812252
10905,0.29647888327245336
134260,0.6739778202790221
136577,0.5202726169633645
109425,0.6045924246026351
34534,0.47393672087918404
31774,0.043523193283279644
15204,0.08906207683727999
23885,0.5530825277454503
62284,0.20898655688712292
116723,0.3456378326926829
147941,0.20219446182030024
131884,0.14342062638295064
184859,0.1852910473026169
111622,0.11421143963850824
10765,0.1786155840484786
127959,0.059588886189086206
20891,0.7805847910549555
93911,0.09427130807550933
111641,0.10618677742607811
1201,0.4938287832984352
167792,0.13102513930250256
144482,0.47064227327372865
41970,0.7580891379881111
183119,0.3654160069168549
101041,0.6642164324009118
127818,0.1110858055075151
100717,0.25198444344305043
141178,0.4093969447218369
63643,0.09262261476252683
181878,0.6559916685675045
61057,0.13108595769129033
39918,0.09079734754194749
140195,0.6504147074000788
119012,0.6920747364415101
104523,0.5906034041128153
111468,0.13979420617313604
105673,0.15845719292625407
33413,0.8831845605962719
130872,0.23301437550206516
148677,0.11939174771196338
23528,0.3822597065809533
102410,0.3067216491666592
157971,0.21723563518242453
179687,0.48629924800301233
153264,0.10119370543111493
157283,0.4599783039701158
150350,0.26556440691057454
43968,0.3070045028675172
183957,0.11401540178917803
66629,0.16985176609644403
161443,0.20811058133688656
130608,0.09078254113374598
114662,0.19472469317479107
24991,0.13039973216972978
129978,0.31708707351491183
18704,0.2948110271544598
178628,0.1603903614963332
2214,0.6631116999146393
93241,0.0494891202325856
74086,0.06769312157954979
31530,0.4911869796843725
95083,0.2455214383517721
177356,0.7314376755954383
98827,0.08511174518110137
107702,0.35179926066906847
114992,0.14255485774710414
124459,0.48937194683000196
35727,0.31729961136811624
16569,0.43137905791312475
52475,0.13132065510127672
41383,0.521026036779762
72767,0.39575822089325746
183549,0.1939960252422083
152893,0.36561979471745254
50331,0.04797075658938336
36809,0.1114950696855553
111458,0.29873704996404965
43802,0.08227520425196955
162626,0.3812217837019493
11357,0.49926679180633554
73612,0.19593686056202503
121076,0.39542037347736975
124491,0.055932694584611586
100760,0.9095836470474266
87464,0.06672378405101255
174123,0.18642553054216926
105582,0.150970366608271
30516,0.3258615927281054
44258,0.8057347038664585
80113,0.1184210204877538
26156,0.6075922035819054
82540,0.3658318644228439
168718,0.1659140730586053
25181,0.06549513730500678
121397,0.05577249341722477
157767,0.6808973018890223
51191,0.5485084176919856
147506,0.10886916214674901
107964,0.2199885447276717
92644,0.8297164131346021
54842,0.681886740240109
82414,0.025648904177597964
41791,0.34116926138022075
13884,0.47264158607371143
20548,0.09129582007654237
181465,0.5860029622289776
171393,0.3792302312248238
40280,0.5707139765250592
96068,0.057154889218522346
126507,0.016608968976930764
137059,0.5104364590554848
46223,0.10776667288733002
89880,0.3314718538801846
94796,0.11436079154844803
178575,0.06992817202043809
2374,0.35535899968730345
18189,0.13130195415535825
83917,0.17836080349026018
64965,0.5269024141250683
46831,0.5627456443161506
30039,0.05610460455261065
151739,0.03164014797524701
118944,0.24612666067418226
133024,0.10914901303171475
136739,0.07887878138154407
79555,0.2192093870137104
53114,0.6499780349807205
96593,0.23503738211618933
2832,0.8242100058609982
2703,0.0658599479494348
14510,0.10988263518948663
139043,0.786724836010983
178673,0.11592066765264533
166999,0.14240954419509264
127792,0.0689558727390109
143351,0.1226771758877236
138213,0.4484998255558294
43853,0.03977020402114664
145871,0.7300288187339862
154590,0.7792816429219729
65544,0.17264254876696183
90359,0.05784637207769514
180617,0.1190190490149553
173655,0.049154368635939756
182416,0.44619284109278723
106661,0.08392948051346844
7226,0.5115716582338916
59127,0.11784013029546125
14690,0.2599692634644576
85427,0.153190207511928
81612,0.6520017992160293
38665,0.1671673083504106
143899,0.0980869724544785
143812,0.1460717050511534
74658,0.07699774757962667
91721,0.37822543934471864
58469,0.1408458596608279
51245,0.0236996303050091
179885,0.811108045902854
75573,0.02179204706935709
84422,0.7805236849262396
153918,0.36370255796786966
46652,0.4665260365477448
83614,0.1353560104768886
27591,0.08872160285058094
159205,0.53004441809221
45997,0.3576350841331388
178018,0.3122909432673559
30987,0.3412697019645826
161980,0.7060241260452474
89705,0.14402560788646512
179301,0.33308035868386837
175081,0.07714558284749996
9122,0.6123146796849513
63773,0.19290614437854983
171501,0.8051022313384081
102413,0.19976180593186246
137268,0.07809106976240564
58713,0.3116582856772583
98227,0.14764048102345104
34850,0.13034119180130505
27741,0.7340009880222562
23441,0.3892888811707923
125349,0.555470347031799
180213,0.1510864759931846
84258,0.06446662691120617
83270,0.4509263037247512
28400,0.3570692728553682
47033,0.7547180563869267
148949,0.11730542203279558
59268,0.7046499869592796
42318,0.4544302987536706
29552,0.3715698194951544
8511,0.26383514814280035
160550,0.04804737264324533
4493,0.7725951832357049
110435,0.441489008943679
11298,0.03640844932810015
35604,0.2719821255875238
94033,0.1864641662858678
64738,0.15614411334992126
117234,0.06281647647171716
95362,0.2699990486861906
89359,0.25007018947798093
154821,0.17223072584113033
11586,0.6808973018890223
59253,0.09712830653274375
80065,0.49005520293253163
118883,0.02005320623535471
151538,0.08617782779035246
30757,0.14825518629714055
21228,0.22006777006178851
133644,0.2720962401576007
7257,0.23333906971572402
107130,0.2114588906272148
174527,0.11122329351737441
101346,0.29947875640565147
6557,0.5608454678996273
698,0.10916012830630367
162244,0.18979444041961738
45070,0.19134549652444915
22726,0.19117895178603753
21578,0.604533088417057
66466,0.10966982824386667
184127,0.21079935168643554
28116,0.10941331412233511
1719,0.6532064109715187
166627,0.16850542294698428
153767,0.21891378222648908
95241,0.43299413054816116
82723,0.19171639864480025
163297,0.12016850182769147
156622,0.22063920749232463
59210,0.08835649142998658
155497,0.21084518152813417
166010,0.14177635731774163
134535,0.5100767034000414
37610,0.2146249062706758
3185,0.06973888725747987
148020,0.2567438032428331
64779,0.4883752457491147
53269,0.13989711403139543
120580,0.5687176645431206
170523,0.021173691973144695
110174,0.09451649621299588
73222,0.4547129334731652
11946,0.2718578572778896
83232,0.08660338230681092
27211,0.1944788909892916
30827,0.10604665295744893
98687,0.5843470814957575
137401,0.4336274733637604
66579,0.36276861963035545
34157,0.10402808459058252
117921,0.30242688944812757
127174,0.3477617314922814
158317,0.38787381998387754
34169,0.49571804788145457
154558,0.02039288731328422
161300,0.45579566473334027
63536,0.366939514262601
173999,0.45034448763684576
24964,0.4851501575346383
22922,0.07693918517551548
19122,0.12903884394975096
132588,0.33974203494344973
170631,0.09352751103671057
38095,0.7385134795901303
175963,0.8514698242974439
184354,0.15784286075347306
133749,0.1097953464633516
83390,0.21363779698153304
42601,0.05573309325542413
23905,0.10948302356861317
111418,0.15280527719090417
69737,0.1516663804265088
144724,0.07740449744254138
42143,0.04620073311097443
70866,0.17661049148073865
95710,0.12375185398123452
63315,0.6761425813460679
51692,0.23121555764804017
35746,0.10761317967874949
92647,0.16698334426416084
136984,0.42291550243146014
138426,0.430172137092953
165033,0.4425249000977692
74412,0.41221767066767645
6288,0.3937471807154105
143615,0.16907945618929476
61055,0.05106629274044705
153941,0.04379625798383416
144328,0.10455539270895495
132701,0.3950022837132261
125734,0.49101428844822775
137136,0.11470671636135066
88487,0.4842788372641808
106543,0.12284607666273048
67598,0.5980606338091011
102303,0.4095446636747634
21114,0.16597070930358493
65335,0.25202504747939786
169841,0.6808973018890223
147449,0.09171776869184627
106986,0.3191468373490846
12165,0.365734532703534
51521,0.11780293150067063
120515,0.19830979999075443
58832,0.545298608684843
117758,0.4073477821808679
2909,0.11806060717891749
39417,0.029306277710584624
156225,0.29642493856971786
145571,0.16403527270149984
77796,0.31745547370638183
101422,0.46927291863760323
126142,0.7076813230037232
68015,0.453099646476091
134701,0.5366993849045664
162496,0.07604689527062486
881,0.07920933858558821
49606,0.6719208475773878
15746,0.7617850158318359
65306,0.6301597403290224
59662,0.11851353189673855
82695,0.14229059370532282
86291,0.5545331826595891
22890,0.24872486068583397
100320,0.8005457312334776
132438,0.4075155151146968
23793,0.23507352005821391
48816,0.22089978996519538
149172,0.2513174093647333
156353,0.5972099244750418
3897,0.361755809009449
153953,0.20495335145385735
136002,0.12671045169737616
183424,0.4879613713040503
140835,0.46564465464005605
26184,0.7782516639525251
28249,0.2550660394219908
165332,0.17887935419765263
86205,0.3085384457931085
76957,0.25338975563132987
134307,0.13004119499484532
4506,0.1475868891338511
66546,0.6089870643560071
175340,0.12463262313869969
7202,0.059503608536884085
146372,0.416488581279809
74685,0.5040185366295672
19183,0.17345713942356883
35065,0.6416357170053537
18304,0.2942398193900423
10058,0.1620972893304313
25531,0.535722731457796
75602,0.17031996125963828
147546,0.5572662430969161
63412,0.13075066410084143
167509,0.7070532294457426
114189,0.6659294994079802
107423,0.1348902495343173
116504,0.5582153827309241
134272,0.522901857200963
113279,0.3961665442823831
49670,0.16531581932764644
16774,0.20349927199532794
59923,0.5726821506690006
53470,0.4885933687917817
139589,0.0819855510008247
114102,0.36992713097530233
673,0.01955166118604054
122110,0.5622775557813704
51483,0.1408716285952721
145005,0.023325984722951783
173391,0.23486255255154545
40404,0.039870134138248615
32240,0.2594689333551817
22326,0.27893651829011196
66352,0.8660025661621938
83442,0.03364047685009992
166813,0.49292480129758487
165584,0.20507613585066747
14647,0.17045620445577706
179955,0.8933105319411181
16980,0.09148894986416163
178071,0.22832123586007155
165360,0.14054064567530017
24020,0.4406097017810565
114193,0.3124564389544343
96124,0.613104320077274
85971,0.0997688270036288
101717,0.194998583332914
143420,0.11345623692922245
20752,0.2756514191954129
74061,0.21144017223302983
88885,0.12447557324359382
77443,0.0846629281035036
12097,0.33868264846290197
51820,0.1894136288327192
165826,0.743429100657176
37132,0.2084062382522472
90694,0.22344846674116048
137700,0.10761655701233587
175822,0.17099898271847255
82434,0.15050549917012582
101918,0.5424742160154966
88687,0.12451285858699737
12077,0.10567092860812605
175467,0.04780106698609511
65818,0.1401968311442551
139044,0.6446397427178868
79897,0.19128270114434642
120031,0.07118341787265853
67789,0.5115608191534818
61214,0.18820566204396147
32697,0.675494764437372
21244,0.25431534417318763
116665,0.38735938431653066
139376,0.09837450213131797
103632,0.14620292534178947
88065,0.35145532680499086
93499,0.5904732368932833
184660,0.24001265224814336
107770,0.2774351959291369
148360,0.06289435087104732
153021,0.14887064334840494
183524,0.20292321200745284
129347,0.21058745684083
52863,0.786094817831209
184917,0.31056030378391125
119504,0.15708949512603135
125347,0.1572922603572524
14273,0.4323320267047387
95128,0.15736523445508702
135347,0.13501347906801217
57499,0.22356698879235748
140883,0.3613852397934552
83341,0.12696315600633615
13280,0.1712104133662952
51194,0.191108390333464
145331,0.7015538986091151
87237,0.14027589312744013
90845,0.39773094372767714
157482,0.48811916822460705
156079,0.5768441541872804
116274,0.5756743851865448
147948,0.4873482200692414
128294,0.10575521765066175
183995,0.13734970157819887
106083,0.36278400216200346
130252,0.47768632244281334
110036,0.32113947699980694
179808,0.15729190477875266
166667,0.5198786767243108
40355,0.1985430522913722
150652,0.2275123752163454
135596,0.4123693927368717
72294,0.2538104643164871
72717,0.2601729514804965
46459,0.07924134587777203
178473,0.34483120710564896
18700,0.10023171916635047
158836,0.522732033091719
163771,0.6536158402206075
32478,0.10117769155551856
60606,0.2814245864659817
54006,0.6939290104761217
169135,0.21850437999456573
54929,0.15531844058669908
116020,0.6917462003118151
83684,0.08500929361379672
150745,0.7788400606642563
60946,0.5437025740590882
84616,0.07700625891941533
5551,0.186072246330998
136723,0.4768649316296536
1974,0.10160854193379548
161039,0.2372997151846318
37748,0.24045640713235947
184630,0.18401032119829241
81289,0.09161300408532216
10032,0.20290405472487197
146681,0.5417136151473929
98418,0.2357849503851552
144030,0.12321001574891517
165439,0.32387904001038115
68210,0.19245445509619413
176809,0.09548709820726257
181388,0.07961853991633994
142576,0.04687010553002145
137511,0.46360891093790596
130926,0.4724448817963363
125819,0.3939105006453552
68227,0.12352351280456927
165442,0.27811460774580543
91994,0.3342085286204619
67403,0.15872238386606605
13634,0.05048906256893217
5522,0.778438173632318
97472,0.4696510995608197
176255,0.14888938627716758
102307,0.3728105956709456
156949,0.10340965239249081
76666,0.3276160026267534
63921,0.3308478429169052
68730,0.5770865676920857
159043,0.27512864930451164
84898,0.10513562927973301
112103,0.2547491955271287
821,0.14573759640672276
180460,0.24541440274184564
107328,0.06145474689657657
182752,0.8032901717141019
99502,0.04305499935410827
82918,0.1862116429354612
161149,0.09066322147856658
18845,0.10589254012942573
67194,0.3671176466074647
41001,0.8437730589645304
112100,0.039685209897182966
65370,0.13803695089647683
153744,0.21853548168981382
151627,0.08030019346895434
29871,0.12716025735695705
14329,0.13440142731163587
93065,0.5612603471777246
154441,0.10680388346566093
77224,0.26446404183579186
44157,0.5262631623359851
57797,0.2680503619063557
49314,0.42727924305582604
26309,0.10369973782536028
103655,0.05225137601110442
15166,0.18550775192877264
50055,0.46638247987405923
102955,0.16726095426409443
128256,0.45566580409553614
122647,0.18268948957328845
145632,0.2594203958649897
149443,0.1695986828027023
37756,0.5627749280372706
117645,0.47434892634791265
174506,0.08334726342526094
122135,0.21160331868535456
150266,0.7706755345510834
3352,0.20723008725040779
88845,0.9043426261303801
53227,0.3496956560280187
184578,0.47945676369521745
18536,0.05444299928564685
161334,0.31164904439921437
102704,0.19400531297384474
124603,0.05233344502740323
81128,0.1885592519936678
41421,0.2907621118484143
174330,0.2616095628065322
86652,0.6154085345740856
114888,0.12311080810987518
129640,0.21112213994093446
183389,0.11599932900818728
69591,0.5060757105389373
63245,0.7135100906682968
164159,0.40357553571542526
106365,0.32047934889330304
99599,0.12131236656554525
149319,0.48995849418197157
15638,0.2714532723113954
42275,0.44781080704672804
72804,0.10699745219031628
56689,0.21560213426142175
126204,0.29542455227939873
17950,0.21453885945205697
19457,0.23487777357383258
68771,0.7986042094422896
81526,0.1418517346671192
156634,0.6997453372754432
113415,0.04129884118554118
5338,0.3329697319669981
168956,0.6808973018890223
579,0.10099731021858593
73465,0.7971251381831277
12170,0.11460694136234684
35470,0.2696050760296257
64313,0.5427971896374615
115794,0.5152753655948789
57933,0.29322027151899344
26819,0.6331461217770038
166087,0.7189062991136809
2362,0.3338225553232929
141412,0.16431228161148825
5443,0.4331501590191878
66695,0.6217241664230466
149752,0.7950784508446436
129757,0.22357975907673736
180146,0.25084694315033224
9598,0.2840869336556659
113803,0.08534859538551896
148799,0.4035636455335426
110669,0.30714138862317925
172858,0.5268941308885593
28424,0.00912678017463066
150602,0.7464251907623578
51936,0.14175030478913736
3957,0.2059070171617985
63206,0.2707438259470184
166028,0.5845966179458384
155444,0.35429314024948355
179106,0.11701159395503591
148463,0.34567166902716107
19207,0.03456164457072393
162525,0.014581486564779277
106893,0.19452187374786892
100377,0.3361908466053243
156320,0.45798875777602605
14376,0.13994959812750796
36033,0.4815443702598587
17355,0.1650121375890706
119518,0.22531242241602295
60083,0.2069858136886453
179057,0.11154587226329117
92730,0.10818607353064161
132538,0.44916918196749867
67602,0.1484165212226896
104148,0.11046780595973316
172622,0.06767718403073583
9833,0.15714472127150936
62386,0.049440171453417975
98408,0.12918514498233308
22808,0.013366215588917112
184300,0.2563329266299192
74215,0.10276525619266062
32290,0.2555614456642687
114056,0.057403906144005354
9512,0.638875780561363
17984,0.34984908757622546
163788,0.10263198629899445
148354,0.20400892530664025
3071,0.15759918893675393
97916,0.23728998349851907
31609,0.20038651842231625
114938,0.28956890554627057
46097,0.6864544593627288
119753,0.27788173610687644
85378,0.12254707210431956
12262,0.1123416617382495
174792,0.19756475799319825
170050,0.23476124778455992
151541,0.11268048525397976
167481,0.5284811305614222
126658,0.31719540604053714
178169,0.20004462384344004
150205,0.27785860919844674
66033,0.06416136706714416
179704,0.47445793065224096
172443,0.3630076503589175
67158,0.5337638861013033
71280,0.2004376582446522
89184,0.056362385443806805
181382,0.11475716382654434
87313,0.5017867009489131
128983,0.5769457013893349
133485,0.4562079906920401
107090,0.18624338018241604
132302,0.05605240181480977
46345,0.56106340971534
131112,0.04151555976498044
78578,0.07024177709228552
66295,0.40271605868860794
77349,0.7462384886643415
75542,0.5777565233812756
57058,0.337477276496023
6661,0.3849032189987702
140280,0.19653127255217573
47939,0.1625751467866626
55265,0.30404930652418277
69580,0.1162330872407681
1655,0.06058271915866005
175158,0.23647476507658058
160124,0.39862400973683887
75001,0.32553490843582006
94450,0.17546158828463745
88900,0.09770476570719282
129811,0.10366809182204259
158963,0.1362602143367861
178986,0.7433218550026054
5475,0.7008855556880844
17416,0.6290023041373323
104407,0.010180306627733823
181455,0.25936496982655666
149023,0.19295632905241636
141336,0.7194429837202151
112312,0.5721427613638976
80231,0.5295863004190112
5325,0.44605753881331184
164437,0.24535271444868226
11588,0.6808973018890223
125792,0.17263332993239844
132110,0.18775975700083067
59581,0.13054757135100384
165812,0.23782279505130782
34557,0.08621313438025952
180809,0.5458618485043183
27328,0.1941064221071934
85693,0.09719557547921562
167403,0.1650794026431114
22861,0.5283849143897419
140736,0.08090015310294732
143319,0.13893308843248706
151827,0.22153036525884173
98402,0.26276951825936395
18544,0.292219005855653
44010,0.06457161485760152
66584,0.05218024090597256
92949,0.19868743467631886
160897,0.6231405332122901
168967,0.6808973018890223
157257,0.2881846296019641
126368,0.38354740314631036
140876,0.34278843418032595
18715,0.5076602915999946
92171,0.061728175243214174
128997,0.5623921110899708
25388,0.3367787842929739
44535,0.7254792816257404
169995,0.10754288228468477
161171,0.5152959764372571
176451,0.31051245975304903
109923,0.48560004255629335
140898,0.12522903830246446
104941,0.03132433463341225
103490,0.19635426301822698
143969,0.1749360037847377
124242,0.20563454358523894
6347,0.6808973018890223
96188,0.6520532864983595
152631,0.0466605100449474
162199,0.7284696089608743
105769,0.6246626202550781
51557,0.7016502793778229
101852,0.25717351976668146
181545,0.46426910405890215
166011,0.10686191755340776
101690,0.15036836992379246
12193,0.7218899444674723
85508,0.1362312849595034
131518,0.13660692069890226
39519,0.4553734216534687
13978,0.33029633194418523
126071,0.343644278069258
44180,0.16558941644569336
137808,0.0806102287814975
101946,0.3410421936084132
34329,0.7948929869106699
21919,0.3626734051096488
74905,0.06930482405571846
104252,0.7077759068180685
55487,0.7946581722465242
51685,0.0877643479856142
22355,0.5371468262030465
141475,0.5713413163997747
170538,0.6709444939476849
69686,0.5555256125075948
109780,0.36779543772735984
53033,0.5774818443786293
177493,0.6154576826348029
98632,0.2286419640156671
86931,0.1893921819218719
4446,0.22457070912515922
182761,0.33205755104871304
118135,0.06324798896732182
32384,0.2699572713448978
89990,0.08879764279681035
159182,0.0545180159586711
155112,0.35746713234671335
124814,0.066307994432446
50115,0.6876786415318804
164425,0.1912566260760814
62992,0.5120254839563677
184508,0.02332819286406105
6298,0.19432548512624526
147791,0.29899655040803413
46399,0.4479138581992914
4140,0.7726876342237822
86368,0.061064931228019065
50985,0.07495127138056272
87779,0.7055489342290241
26033,0.5960646095832665
100732,0.5311880784134912
184743,0.5550233093402911
20194,0.046829904901289444
93971,0.3986299280484246
144669,0.6777112618460686
107204,0.1224778401255492
96090,0.30782960181660896
19877,0.07814501110033896
1552,0.10573129325762044
24229,0.8674184245518766
70636,0.1523974962458175
117128,0.6074948163129085
142520,0.16182733106737088
177225,0.11952617835798746
13356,0.40922241851061486
103082,0.2707526792990323
155964,0.10598607803681552
124970,0.5528129131205956
171584,0.4737102198130635
51993,0.6446387193526036
69846,0.16222213399588709
61401,0.5047243358405568
43907,0.6116312854710614
85553,0.3282491594619649
92924,0.18644409601574177
4828,0.658793623214972
82999,0.15234497929107996
137708,0.05547174969521022
121181,0.6841483745427266
95516,0.06287807051323924
810,0.13207351316120353
178553,0.10573724136340892
157277,0.04080690378289407
85482,0.22203835494296467
144366,0.5301565216407571
91448,0.5838617740756499
17319,0.10018138363938893
34094,0.33868507088408134
63414,0.2902725286031675
89699,0.26627783637884594
53163,0.482860823584962
134269,0.16701091971926924
140156,0.13364048958927197
105601,0.27118784545303476
129417,0.3062524911862758
159456,0.3508152402257541
81095,0.18994889551998576
9886,0.26147079952756364
70357,0.7924225613077804
3087,0.737627484623367
4475,0.3057714381417812
27702,0.13247834602112454
70791,0.6638085040026379
28000,0.2412368442304942
16181,0.07327205487185659
174505,0.2873197464781998
83483,0.026528912322870263
159963,0.44285858664053035
24008,0.5656238742206637
106457,0.3117856975441769
43087,0.5842649354499214
147973,0.3328500672401323
90458,0.4312764641342775
72994,0.14422546583347476
182289,0.470689142806142
123151,0.19971807897559413
18288,0.12310794199229376
76994,0.20022282212258166
82355,0.07286218279407279
65226,0.25090397278087584
91254,0.3261742866859194
106991,0.8231438149476389
34749,0.6786888548659458
50277,0.6041150431811559
173310,0.042094860778179956
43640,0.5617217118966058
28245,0.30960241093453206
136715,0.42518624121586773
65101,0.3286010033771825
136648,0.24213359409922663
29395,0.1909573618340557
46729,0.2433802082501652
72918,0.24288120555311013
177020,0.12308777301245485
130778,0.2580443346967753
120810,0.446705873733447
63094,0.3113796405999544
53852,0.10566111626966374
26407,0.29833315644425307
167950,0.1531098482529371
95122,0.278475591280148
85548,0.39588700690684975
4543,0.22049385307977623
6757,0.6709444939476849
149469,0.09739822157212255
113128,0.02848701792179282
82707,0.2770729377582685
21808,0.6690897387761254
83034,0.5882334449113767
14575,0.818784389578675
97946,0.1620436652941297
135227,0.07732173806392098
131503,0.11296076613111801
10339,0.3659929770146749
3202,0.3535542965373553
34725,0.2738728902658354
37074,0.884970812681791
132806,0.28085749240543567
158618,0.6808973018890223
151509,0.28498394794419635
141863,0.5781753548528608
3077,0.15662079891419534
1711,0.5245058664489288
60655,0.4128406730630825
85746,0.3163703437627001
41694,0.2801565062456692
124864,0.2590700987084306
185388,0.17314910689343177
29775,0.0947250035670828
78832,0.1674363557040816
128530,0.11996093407064173
81349,0.6314859011215268
180437,0.20890160992931955
165472,0.1802318228622696
15299,0.7988236883586255
167104,0.7094696391084567
144240,0.19433013570149624
152442,0.5151404447776373
119387,0.32713413437562205
